Mult = 25.8716535 	Temp = b'\n'
Mult = 25.4944071 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128537  \n'
Mult = 25.4904143 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128769  \n'
Mult = 25.4895293 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128699  \n'
Mult = 25.4912694 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128637  \n'
Mult = 25.4924801 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128477  \n'
Mult = 25.4869025 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128807  \n'
Mult = 25.4816423 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128686  \n'
Mult = 25.4781009 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128607  \n'
Mult = 25.4771506 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128603  \n'
Mult = 25.4702254 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128529  \n'
Mult = 25.4637343 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128686  \n'
Mult = 25.4624186 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128745  \n'
Mult = 25.4592308 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128773  \n'
Mult = 25.4592831 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128683  \n'
Mult = 25.4589081 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128805  \n'
Mult = 25.4588139 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128893  \n'
Mult = 25.4594255 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128871  \n'
Mult = 25.4536407 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128815  \n'
Mult = 25.4476395 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128856  \n'
Mult = 25.4409771 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128744  \n'
Mult = 25.4362428 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128759  \n'
Mult = 25.435266 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128737  \n'
Mult = 25.4311029 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128770  \n'
Mult = 25.4280048 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128592  \n'
Mult = 25.4249153 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128618  \n'
Mult = 25.4231697 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128616  \n'
Mult = 25.4198615 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128740  \n'
Mult = 25.4170036 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128569  \n'
Mult = 25.4161445 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128312  \n'
Mult = 25.4170893 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128599  \n'
Mult = 25.4164816 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128927  \n'
Mult = 25.413087 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128706  \n'
Mult = 25.4061552 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128666  \n'
Mult = 25.4001429 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128618  \n'
Mult = 25.3944716 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128651  \n'
Mult = 25.3912507 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128743  \n'
Mult = 25.388112 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128718  \n'
Mult = 25.3830938 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128654  \n'
Mult = 25.3805073 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129033  \n'
Mult = 25.3793176 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128814  \n'
Mult = 25.379313 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128767  \n'
Mult = 25.3774631 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128878  \n'
Mult = 25.3758744 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128846  \n'
Mult = 25.3743759 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128858  \n'
Mult = 25.3705817 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128980  \n'
Mult = 25.3645269 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128854  \n'
Mult = 25.3596911 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128790  \n'
Mult = 25.3572903 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128727  \n'
Mult = 25.3549457 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128573  \n'
Mult = 25.3528873 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128563  \n'
Mult = 25.3527279 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128484  \n'
Mult = 25.3539939 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128352  \n'
Mult = 25.3503917 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128371  \n'
Mult = 25.3485004 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128777  \n'
Mult = 25.3466972 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128784  \n'
Mult = 25.3455088 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128848  \n'
Mult = 25.3459986 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129067  \n'
Mult = 25.3427818 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128313  \n'
Mult = 25.3402773 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128677  \n'
Mult = 25.3342108 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128600  \n'
Mult = 25.3273458 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128471  \n'
Mult = 25.3245874 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128454  \n'
Mult = 25.3224478 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128450  \n'
Mult = 25.3209824 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128341  \n'
Mult = 25.3223147 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128708  \n'
Mult = 25.323104 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128821  \n'
Mult = 25.3209035 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128651  \n'
Mult = 25.3217662 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128666  \n'
Mult = 25.3240801 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128206  \n'
Mult = 25.3248742 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128520  \n'
Mult = 25.3266996 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128423  \n'
Mult = 25.328192 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128305  \n'
Mult = 25.3266333 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128447  \n'
Mult = 25.3252171 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128424  \n'
Mult = 25.3238381 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128517  \n'
Mult = 25.3201054 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128682  \n'
Mult = 25.3200706 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128758  \n'
Mult = 25.3177867 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128617  \n'
Mult = 25.3184153 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128329  \n'
Mult = 25.3191043 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128432  \n'
Mult = 25.3205187 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128421  \n'
Mult = 25.3213232 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128584  \n'
Mult = 25.3232548 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128511  \n'
Mult = 25.3255489 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128649  \n'
Mult = 25.3264381 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128164  \n'
Mult = 25.3296234 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128127  \n'
Mult = 25.3298896 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128101  \n'
Mult = 25.32752 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128054  \n'
Mult = 25.3267053 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128039  \n'
Mult = 25.3262787 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128072  \n'
Mult = 25.3250221 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128361  \n'
Mult = 25.3262874 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128230  \n'
Mult = 25.3274922 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128317  \n'
Mult = 25.3290869 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128400  \n'
Mult = 25.331213 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128410  \n'
Mult = 25.3307812 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128313  \n'
Mult = 25.3297249 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128393  \n'
Mult = 25.3281719 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128607  \n'
Mult = 25.3271452 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129063  \n'
Mult = 25.3277937 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128359  \n'
Mult = 25.3266069 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128407  \n'
Mult = 25.3248035 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128352  \n'
Mult = 25.3216543 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128300  \n'
Mult = 25.3198293 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128257  \n'
Mult = 25.321246 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128338  \n'
Mult = 25.3231464 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128242  \n'
Mult = 25.3253989 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128383  \n'
Mult = 25.3278457 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129876  \n'
Mult = 25.3285973 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128325  \n'
Mult = 25.3293507 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128308  \n'
Mult = 25.3286355 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128499  \n'
Mult = 25.3271199 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129593  \n'
Mult = 25.3257966 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129603  \n'
Mult = 25.3262145 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129284  \n'
Mult = 25.3263987 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128930  \n'
Mult = 25.3282563 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128572  \n'
Mult = 25.3288949 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128462  \n'
Mult = 25.3244329 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128432  \n'
Mult = 25.3209466 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128413  \n'
Mult = 25.3178184 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129277  \n'
Mult = 25.3166319 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129213  \n'
Mult = 25.3153918 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129072  \n'
Mult = 25.3144966 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128966  \n'
Mult = 25.3141499 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128906  \n'
Mult = 25.3127647 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129104  \n'
Mult = 25.3137123 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129117  \n'
Mult = 25.316067 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129170  \n'
Mult = 25.3161628 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129217  \n'
Mult = 25.3117474 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129097  \n'
Mult = 25.3091018 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129358  \n'
Mult = 25.3088965 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129465  \n'
Mult = 25.3088944 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129642  \n'
Mult = 25.3074906 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129485  \n'
Mult = 25.305813 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129402  \n'
Mult = 25.3032451 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129485  \n'
Mult = 25.3038074 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129136  \n'
Mult = 25.3045536 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128980  \n'
Mult = 25.3052035 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128860  \n'
Mult = 25.307133 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128625  \n'
Mult = 25.3088604 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128657  \n'
Mult = 25.3087423 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128580  \n'
Mult = 25.308722 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128627  \n'
Mult = 25.3079142 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128617  \n'
Mult = 25.3092999 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128592  \n'
Mult = 25.3119293 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128569  \n'
Mult = 25.3122562 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128708  \n'
Mult = 25.312423 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128656  \n'
Mult = 25.3131739 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128562  \n'
Mult = 25.3144973 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128665  \n'
Mult = 25.3123422 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128605  \n'
Mult = 25.3114899 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128581  \n'
Mult = 25.3064565 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128319  \n'
Mult = 25.3050819 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128680  \n'
Mult = 25.3062395 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128523  \n'
Mult = 25.3074014 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128682  \n'
Mult = 25.3091562 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128563  \n'
Mult = 25.3114306 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128613  \n'
Mult = 25.3129706 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128418  \n'
Mult = 25.3163892 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128544  \n'
Mult = 25.3194631 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128502  \n'
Mult = 25.322684 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.127982  \n'
Mult = 25.3267467 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128365  \n'
Mult = 25.3287519 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128402  \n'
Mult = 25.3281217 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128489  \n'
Mult = 25.3236466 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128715  \n'
Mult = 25.3184491 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128632  \n'
Mult = 25.315174 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128477  \n'
Mult = 25.3100787 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128689  \n'
Mult = 25.3056419 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128662  \n'
Mult = 25.3036345 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128821  \n'
Mult = 25.2988072 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128909  \n'
Mult = 25.2955186 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128924  \n'
Mult = 25.2910812 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128856  \n'
Mult = 25.2867176 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128716  \n'
Mult = 25.2836643 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128917  \n'
Mult = 25.2830546 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128939  \n'
Mult = 25.2826357 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128815  \n'
Mult = 25.2806412 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128777  \n'
Mult = 25.279847 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128669  \n'
Mult = 25.2797521 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128880  \n'
Mult = 25.2789163 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129060  \n'
Mult = 25.2795683 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129007  \n'
Mult = 25.2806251 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128963  \n'
Mult = 25.2826207 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129099  \n'
Mult = 25.2846056 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129102  \n'
Mult = 25.2870974 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128731  \n'
Mult = 25.2885715 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128747  \n'
Mult = 25.2906846 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128490  \n'
Mult = 25.2925264 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128352  \n'
Mult = 25.2951649 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128333  \n'
Mult = 25.2975843 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128359  \n'
Mult = 25.3003994 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128386  \n'
Mult = 25.3020637 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128657  \n'
Mult = 25.3081181 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128644  \n'
Mult = 25.323262 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129622  \n'
Mult = 25.3368489 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128104  \n'
Mult = 25.3499219 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128286  \n'
Mult = 25.3551178 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128369  \n'
Mult = 25.3574013 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128651  \n'
Mult = 25.3598706 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128664  \n'
Mult = 25.3633752 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128590  \n'
Mult = 25.363826 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128721  \n'
Mult = 25.3644692 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128660  \n'
Mult = 25.367173 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128745  \n'
Mult = 25.3664885 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129015  \n'
Mult = 25.3643254 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128795  \n'
Mult = 25.3648574 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128956  \n'
Mult = 25.3665784 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128897  \n'
Mult = 25.3666185 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128884  \n'
Mult = 25.3655934 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128903  \n'
Mult = 25.3645392 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128777  \n'
Mult = 25.3668336 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128975  \n'
Mult = 25.367885 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128837  \n'
Mult = 25.3654965 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.129007  \n'
Mult = 25.362547 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128936  \n'
Mult = 25.3614132 	b'\r0x7fffff 8388607 2.048000  Temperature = 0.128836  \n'
Mult = 25.3934423 	b' \n'
Mult = 25.395921 	b'\r0x32e731 3335985 0.814302  Temperature = 0.129105  \n'
Mult = 25.3990259 	b'\r0x32e733 3335987 0.814303  Temperature = 0.129261  \n'
Mult = 25.4022886 	b'\r0x32e8ac 3336364 0.814395  Temperature = 0.129331  \n'
Mult = 25.404457 	b'\r0x32e862 3336290 0.814377  Temperature = 0.129406  \n'
Mult = 25.4065552 	b'\r0x32e874 3336308 0.814381  Temperature = 0.129378  \n'
Mult = 25.4100364 	b'\r0x32e932 3336498 0.814428  Temperature = 0.129324  \n'
Mult = 25.409005 	b'\r0x32ea3f 3336767 0.814493  Temperature = 0.129162  \n'
Mult = 25.4056067 	b'\r0x32e92f 3336495 0.814427  Temperature = 0.129168  \n'
Mult = 25.4026131 	b'\r0x32e8cb 3336395 0.814403  Temperature = 0.129492  \n'
Mult = 25.402324 	b'\r0x32e9a5 3336613 0.814456  Temperature = 0.129382  \n'
Mult = 25.4020684 	b'\r0x32e918 3336472 0.814421  Temperature = 0.129356  \n'
Mult = 25.4030277 	b'\r0x32e9cf 3336655 0.814466  Temperature = 0.129196  \n'
Mult = 25.3922339 	b'\r0x32e8c1 3336385 0.814400  Temperature = 0.129383  \n'
Mult = 25.394802 	b'\r0x32e90a 3336458 0.814418  Temperature = 0.129457  \n'
Mult = 25.3981469 	b'\r0x32e950 3336528 0.814435  Temperature = 0.129265  \n'
Mult = 25.4062527 	b'\r0x32e9c1 3336641 0.814463  Temperature = 0.129358  \n'
Mult = 25.408849 	b'\r0x32e864 3336292 0.814377  Temperature = 0.129349  \n'
Mult = 25.4472385 	b'\r0x32e926 3336486 0.814425  Temperature = 0.129373  \n'
Mult = 25.410532 	b'\r0x32e7e9 3336169 0.814347  Temperature = 0.129442  \n'
Mult = 25.4088114 	b'\r0x32e80f 3336207 0.814357  Temperature = 0.129408  \n'
Mult = 25.4085361 	b'\r0x32e972 3336562 0.814443  Temperature = 0.129464  \n'
Mult = 25.40851 	b'\r0x32eaad 3336877 0.814520  Temperature = 0.129314  \n'
Mult = 25.4155557 	b'\r0x32e95f 3336543 0.814439  Temperature = 0.129328  \n'
Mult = 25.4090496 	b'\r0x32e933 3336499 0.814428  Temperature = 0.129456  \n'
Mult = 25.4309408 	b'\r0x32e8f5 3336437 0.814413  Temperature = 0.129445  \n'
Mult = 25.432603 	b'\r0x32e8ea 3336426 0.814410  Temperature = 0.129543  \n'
Mult = 25.4406121 	b'\r0x32e9c1 3336641 0.814463  Temperature = 0.129443  \n'
Mult = 25.4458735 	b'\r0x32e7b7 3336119 0.814335  Temperature = 0.129064  \n'
Mult = 25.4533089 	b'\r0x32e857 3336279 0.814374  Temperature = 0.129255  \n'
Mult = 25.4591017 	b'\r0x32e86a 3336298 0.814379  Temperature = 0.129171  \n'
Mult = 25.4659843 	b'\r0x32e7c3 3336131 0.814338  Temperature = 0.129117  \n'
Mult = 25.4694742 	b'\r0x32e813 3336211 0.814358  Temperature = 0.129233  \n'
Mult = 25.4726151 	b'\r0x32e615 3335701 0.814233  Temperature = 0.129051  \n'
Mult = 25.4789703 	b'\r0x32e53f 3335487 0.814181  Temperature = 0.129052  \n'
Mult = 25.4846877 	b'\r0x32e475 3335285 0.814132  Temperature = 0.128855  \n'
Mult = 25.4841652 	b'\r0x32e4f6 3335414 0.814163  Temperature = 0.128794  \n'
Mult = 25.4844565 	b'\r0x32e70c 3335948 0.814293  Temperature = 0.128897  \n'
Mult = 25.4839825 	b'\r0x32e6fd 3335933 0.814290  Temperature = 0.129110  \n'
Mult = 25.4848075 	b'\r0x32e58b 3335563 0.814199  Temperature = 0.129117  \n'
Mult = 25.481538 	b'\r0x32e5b5 3335605 0.814210  Temperature = 0.129083  \n'
Mult = 25.4780922 	b'\r0x32e6b1 3335857 0.814271  Temperature = 0.129155  \n'
Mult = 25.4758958 	b'\r0x32e63a 3335738 0.814242  Temperature = 0.129158  \n'
Mult = 25.4778428 	b'\r0x32e666 3335782 0.814253  Temperature = 0.129017  \n'
Mult = 25.4805688 	b'\r0x32e4fa 3335418 0.814164  Temperature = 0.129031  \n'
Mult = 25.4822256 	b'\r0x32e5aa 3335594 0.814207  Temperature = 0.129102  \n'
Mult = 25.4830815 	b'\r0x32e68a 3335818 0.814262  Temperature = 0.129071  \n'
Mult = 25.4810347 	b'\r0x32e57d 3335549 0.814196  Temperature = 0.128938  \n'
Mult = 25.4812669 	b'\r0x32e58c 3335564 0.814200  Temperature = 0.129226  \n'
Mult = 25.4792033 	b'\r0x32e56f 3335535 0.814193  Temperature = 0.129091  \n'
Mult = 25.4753823 	b'\r0x32e750 3336016 0.814310  Temperature = 0.129172  \n'
Mult = 25.474455 	b'\r0x32e70b 3335947 0.814293  Temperature = 0.129210  \n'
Mult = 25.4751759 	b'\r0x32e74b 3336011 0.814309  Temperature = 0.129243  \n'
Mult = 25.476408 	b'\r0x32e6af 3335855 0.814271  Temperature = 0.129243  \n'
Mult = 25.4768325 	b'\r0x32e70f 3335951 0.814294  Temperature = 0.129127  \n'
Mult = 25.4798304 	b'\r0x32e6bd 3335869 0.814274  Temperature = 0.129223  \n'
Mult = 25.4813125 	b'\r0x32e619 3335705 0.814234  Temperature = 0.129157  \n'
Mult = 25.4809318 	b'\r0x32e675 3335797 0.814257  Temperature = 0.129018  \n'
Mult = 25.4815243 	b'\r0x32e6e7 3335911 0.814284  Temperature = 0.129235  \n'
Mult = 25.4761459 	b'\r0x32e63d 3335741 0.814243  Temperature = 0.129118  \n'
Mult = 25.4727751 	b'\r0x32e617 3335703 0.814234  Temperature = 0.129083  \n'
Mult = 25.4725852 	b'\r0x32e63e 3335742 0.814243  Temperature = 0.129128  \n'
Mult = 25.4740285 	b'\r0x32e591 3335569 0.814201  Temperature = 0.128980  \n'
Mult = 25.4765953 	b'\r0x32e540 3335488 0.814181  Temperature = 0.129016  \n'
Mult = 25.4781685 	b'\r0x32e5d6 3335638 0.814218  Temperature = 0.129001  \n'
Mult = 25.4814182 	b'\r0x32e639 3335737 0.814242  Temperature = 0.128925  \n'
Mult = 25.4819404 	b'\r0x32e761 3336033 0.814314  Temperature = 0.128975  \n'
Mult = 25.4828889 	b'\r0x32e5d2 3335634 0.814217  Temperature = 0.129193  \n'
Mult = 25.4818742 	b'\r0x32e7c6 3336134 0.814339  Temperature = 0.128786  \n'
Mult = 25.4788426 	b'\r0x32e5be 3335614 0.814212  Temperature = 0.128969  \n'
Mult= 9.76847408e-05 	b'\n'
Mult= 9.52184164e-05 	b'\rcode = 1048575 offset = 0\n'
Mult= 9.91821842e-05 	b'\n'
Mult= 0.000100387515 	b'\rcode = -1 offset = 0\n'
Mult= 9.93806695e-05 	b'\n'
Mult= 9.85516063e-05 	b'\rcode = -1 offset = 0\n'
Mult= 9.84808309e-05 	b'\n'
Mult= 9.9058749e-05 	b'\rcode = -1 offset = 0\n'
Mult= 8.06721699e-05 	b'\n'
Mult= 8.54429341e-05 	b'\rcode = 0 offset = 0\n'
Mult= 0.000101907002 	b'\n'
Mult= 9.88088054e-05 	b'\rcode = 0 offset = 0\n'
Mult= 9.4882632e-05 	b'\n'
Mult= 9.72593722e-05 	b'\rcode = -1 offset = 0\n'
Mult= 9.8880713e-05 	b'\n'
Mult= 0.000108349895 	b'\rcode = -1 offset = 0\n'
Mult= 0.000106469483 	b'\n'
Mult= 0.00010238332 	b'\rcode = -1 offset = 0\n'
Mult= 8.61706982e-05 	b'\n'
Mult= 0.00010080944 	b'\rcode = 0 offset = 0\n'
Mult= 0.000102078545 	b'\n'
Mult= 9.94385283e-05 	b'\rcode = 0 offset = 0\n'
